year,state,type,energySrc,amount,region
1999,OH,Total Electric Power Industry,Hydroelectric Conventional,423031,Midwest,,,,,
1999,OH,Total Electric Power Industry,Natural Gas,886446,Midwest,,,,,
1999,OH,Total Electric Power Industry,Nuclear,16422010,Midwest,,,,,
1999,OH,Total Electric Power Industry,Other Biomass,0,Midwest,,,,,
1999,OH,Total Electric Power Industry,Other Gases,156424,Midwest,,,,,
1999,OH,Total Electric Power Industry,Petroleum,483998,Midwest,,,,,
1999,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,638381,Midwest,,,,,
1999,OH,"Electric Generators, Electric Utilities",Total,140912140,Midwest,,,,,
1999,OH,"Electric Generators, Electric Utilities",Coal,122845628,Midwest,,,,,
1999,OH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,423031,Midwest,,,,,
1999,OH,"Electric Generators, Electric Utilities",Natural Gas,747385,Midwest,,,,,
1999,OH,"Electric Generators, Electric Utilities",Nuclear,16422010,Midwest,,,,,
1999,OH,"Electric Generators, Electric Utilities",Other Biomass,0,Midwest,,,,,
1999,OH,"Electric Generators, Electric Utilities",Petroleum,474086,Midwest,,,,,
1999,OH,"Combined Heat and Power, Industrial Power",Total,1297749,Midwest,,,,,
1999,OH,"Combined Heat and Power, Industrial Power",Coal,413555,Midwest,,,,,
1999,OH,"Combined Heat and Power, Industrial Power",Natural Gas,129440,Midwest,,,,,
1999,OH,"Combined Heat and Power, Industrial Power",Other Gases,156424,Midwest,,,,,
1999,OH,"Combined Heat and Power, Industrial Power",Petroleum,6806,Midwest,,,,,
1999,OH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,591524,Midwest,,,,,
1999,OH,"Combined Heat and Power, Electric Power",Total,117106,Midwest,,,,,
1999,OH,"Combined Heat and Power, Electric Power",Coal,60674,Midwest,,,,,
1999,OH,"Combined Heat and Power, Electric Power",Natural Gas,6907,Midwest,,,,,
1999,OH,"Combined Heat and Power, Electric Power",Petroleum,3097,Midwest,,,,,
1999,OH,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,46428,Midwest,,,,,
1999,OH,"Combined Heat and Power, Commercial Power",Total,3436,Midwest,,,,,
1999,OH,"Combined Heat and Power, Commercial Power",Coal,284,Midwest,,,,,
1999,OH,"Combined Heat and Power, Commercial Power",Natural Gas,2714,Midwest,,,,,
1999,OH,"Combined Heat and Power, Commercial Power",Petroleum,9,Midwest,,,,,
1999,OH,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,429,Midwest,,,,,
2000,OH,Total Electric Power Industry,Total,149060280,Midwest,,,,,
2000,OH,Total Electric Power Industry,Coal,129578544,Midwest,,,,,
2000,OH,Total Electric Power Industry,Hydroelectric Conventional,583048,Midwest,,,,,
2000,OH,Total Electric Power Industry,Natural Gas,825154,Midwest,,,,,
2000,OH,Total Electric Power Industry,Nuclear,16781378,Midwest,,,,,
2000,OH,Total Electric Power Industry,Other Biomass,26849,Midwest,,,,,
2000,OH,Total Electric Power Industry,Other Gases,290353,Midwest,,,,,
2000,OH,Total Electric Power Industry,Petroleum,354412,Midwest,,,,,
2000,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,620542,Midwest,,,,,
2000,OH,"Electric Generators, Independent Power Producers",Total,3156853,Midwest,,,,,
2000,OH,"Electric Generators, Independent Power Producers",Coal,2948583,Midwest,,,,,
2000,OH,"Electric Generators, Independent Power Producers",Natural Gas,172943,Midwest,,,,,
2000,OH,"Electric Generators, Independent Power Producers",Other Biomass,26849,Midwest,,,,,
2000,OH,"Electric Generators, Independent Power Producers",Petroleum,8478,Midwest,,,,,
2000,OH,"Electric Generators, Electric Utilities",Total,144358306,Midwest,,,,,
2000,OH,"Electric Generators, Electric Utilities",Coal,126225740,Midwest,,,,,
2000,OH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,583048,Midwest,,,,,
2000,OH,"Electric Generators, Electric Utilities",Natural Gas,425821,Midwest,,,,,
2000,OH,"Electric Generators, Electric Utilities",Nuclear,16781378,Midwest,,,,,
2000,OH,"Electric Generators, Electric Utilities",Other Biomass,0,Midwest,,,,,
2000,OH,"Electric Generators, Electric Utilities",Petroleum,342319,Midwest,,,,,
2000,OH,"Combined Heat and Power, Industrial Power",Total,1265893,Midwest,,,,,
2000,OH,"Combined Heat and Power, Industrial Power",Coal,363016,Midwest,,,,,
2000,OH,"Combined Heat and Power, Industrial Power",Natural Gas,171660,Midwest,,,,,
2000,OH,"Combined Heat and Power, Industrial Power",Other Gases,153063,Midwest,,,,,
2000,OH,"Combined Heat and Power, Industrial Power",Petroleum,2039,Midwest,,,,,
2000,OH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,576115,Midwest,,,,,
2000,OH,"Combined Heat and Power, Electric Power",Total,274511,Midwest,,,,,
2000,OH,"Combined Heat and Power, Electric Power",Coal,41066,Midwest,,,,,
2000,OH,"Combined Heat and Power, Electric Power",Natural Gas,50764,Midwest,,,,,
2000,OH,"Combined Heat and Power, Electric Power",Other Gases,137290,Midwest,,,,,
2000,OH,"Combined Heat and Power, Electric Power",Petroleum,1368,Midwest,,,,,
2000,OH,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,44023,Midwest,,,,,
2000,OH,"Combined Heat and Power, Commercial Power",Total,4717,Midwest,,,,,
2000,OH,"Combined Heat and Power, Commercial Power",Coal,139,Midwest,,,,,
2000,OH,"Combined Heat and Power, Commercial Power",Natural Gas,3966,Midwest,,,,,
2000,OH,"Combined Heat and Power, Commercial Power",Petroleum,208,Midwest,,,,,
2000,OH,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,404,Midwest,,,,,
2001,OH,Total Electric Power Industry,Total,142261807,Midwest,,,,,
2001,OH,Total Electric Power Industry,Coal,124213236,Midwest,,,,,
2001,OH,Total Electric Power Industry,Hydroelectric Conventional,510785,Midwest,,,,,
2001,OH,Total Electric Power Industry,Natural Gas,924416,Midwest,,,,,
2001,OH,Total Electric Power Industry,Nuclear,15463762,Midwest,,,,,
2001,OH,Total Electric Power Industry,Other Biomass,27888,Midwest,,,,,
2001,OH,Total Electric Power Industry,Other Gases,301949,Midwest,,,,,
2001,OH,Total Electric Power Industry,Petroleum,416698,Midwest,,,,,
2001,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,403073,Midwest,,,,,
2001,OH,"Electric Generators, Independent Power Producers",Total,5242389,Midwest,,,,,
2001,OH,"Electric Generators, Independent Power Producers",Coal,4877672,Midwest,,,,,
2001,OH,"Electric Generators, Independent Power Producers",Natural Gas,334041,Midwest,,,,,
2001,OH,"Electric Generators, Independent Power Producers",Other Biomass,27888,Midwest,,,,,
2001,OH,"Electric Generators, Independent Power Producers",Petroleum,2788,Midwest,,,,,
2001,OH,"Electric Generators, Electric Utilities",Total,135484174,Midwest,,,,,
2001,OH,"Electric Generators, Electric Utilities",Coal,118766821,Midwest,,,,,
2001,OH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,510785,Midwest,,,,,
2001,OH,"Electric Generators, Electric Utilities",Natural Gas,336372,Midwest,,,,,
2001,OH,"Electric Generators, Electric Utilities",Nuclear,15463762,Midwest,,,,,
2001,OH,"Electric Generators, Electric Utilities",Petroleum,406434,Midwest,,,,,
2001,OH,"Combined Heat and Power, Industrial Power",Total,1247498,Midwest,,,,,
2001,OH,"Combined Heat and Power, Industrial Power",Coal,520694,Midwest,,,,,
2001,OH,"Combined Heat and Power, Industrial Power",Natural Gas,175087,Midwest,,,,,
2001,OH,"Combined Heat and Power, Industrial Power",Other Gases,183305,Midwest,,,,,
2001,OH,"Combined Heat and Power, Industrial Power",Petroleum,4526,Midwest,,,,,
2001,OH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,363886,Midwest,,,,,
2001,OH,"Combined Heat and Power, Electric Power",Total,267986,Midwest,,,,,
2001,OH,"Combined Heat and Power, Electric Power",Coal,42701,Midwest,,,,,
2001,OH,"Combined Heat and Power, Electric Power",Natural Gas,66246,Midwest,,,,,
2001,OH,"Combined Heat and Power, Electric Power",Other Gases,118644,Midwest,,,,,
2001,OH,"Combined Heat and Power, Electric Power",Petroleum,1423,Midwest,,,,,
2001,OH,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,38972,Midwest,,,,,
2001,OH,"Combined Heat and Power, Commercial Power",Total,19760,Midwest,,,,,
2001,OH,"Combined Heat and Power, Commercial Power",Coal,5348,Midwest,,,,,
2001,OH,"Combined Heat and Power, Commercial Power",Natural Gas,12670,Midwest,,,,,
2001,OH,"Combined Heat and Power, Commercial Power",Petroleum,1527,Midwest,,,,,
2001,OH,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,215,Midwest,,,,,
2002,OH,Total Electric Power Industry,Total,147068850,Midwest,,,,,
2002,OH,Total Electric Power Industry,Coal,132953066,Midwest,,,,,
2002,OH,Total Electric Power Industry,Hydroelectric Conventional,488329,Midwest,,,,,
2002,OH,Total Electric Power Industry,Natural Gas,1766654,Midwest,,,,,
2002,OH,Total Electric Power Industry,Nuclear,10864902,Midwest,,,,,
2002,OH,Total Electric Power Industry,Other,248904,Midwest,,,,,
2002,OH,Total Electric Power Industry,Other Biomass,25244,Midwest,,,,,
2002,OH,Total Electric Power Industry,Other Gases,206565,Midwest,,,,,
2002,OH,Total Electric Power Industry,Petroleum,389119,Midwest,,,,,
2002,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,126067,Midwest,,,,,
2002,OH,"Electric Generators, Independent Power Producers",Total,6421090,Midwest,,,,,
2002,OH,"Electric Generators, Independent Power Producers",Coal,5289185,Midwest,,,,,
2002,OH,"Electric Generators, Independent Power Producers",Natural Gas,880482,Midwest,,,,,
2002,OH,"Electric Generators, Independent Power Producers",Other,221672,Midwest,,,,,
2002,OH,"Electric Generators, Independent Power Producers",Other Biomass,23041,Midwest,,,,,
2002,OH,"Electric Generators, Independent Power Producers",Petroleum,6710,Midwest,,,,,
2002,OH,"Electric Generators, Electric Utilities",Total,139904106,Midwest,,,,,
2002,OH,"Electric Generators, Electric Utilities",Coal,127373404,Midwest,,,,,
2002,OH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,488329,Midwest,,,,,
2002,OH,"Electric Generators, Electric Utilities",Natural Gas,796761,Midwest,,,,,
2002,OH,"Electric Generators, Electric Utilities",Nuclear,10864902,Midwest,,,,,
2002,OH,"Electric Generators, Electric Utilities",Petroleum,380710,Midwest,,,,,
2002,OH,"Combined Heat and Power, Industrial Power",Total,434145,Midwest,,,,,
2002,OH,"Combined Heat and Power, Industrial Power",Coal,246625,Midwest,,,,,
2002,OH,"Combined Heat and Power, Industrial Power",Natural Gas,24094,Midwest,,,,,
2002,OH,"Combined Heat and Power, Industrial Power",Other,27232,Midwest,,,,,
2002,OH,"Combined Heat and Power, Industrial Power",Other Biomass,2203,Midwest,,,,,
2002,OH,"Combined Heat and Power, Industrial Power",Other Gases,51250,Midwest,,,,,
2002,OH,"Combined Heat and Power, Industrial Power",Petroleum,529,Midwest,,,,,
2002,OH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,82212,Midwest,,,,,
2002,OH,"Combined Heat and Power, Electric Power",Total,302029,Midwest,,,,,
2002,OH,"Combined Heat and Power, Electric Power",Coal,43128,Midwest,,,,,
2002,OH,"Combined Heat and Power, Electric Power",Natural Gas,60074,Midwest,,,,,
2002,OH,"Combined Heat and Power, Electric Power",Other Gases,155315,Midwest,,,,,
2002,OH,"Combined Heat and Power, Electric Power",Petroleum,833,Midwest,,,,,
2002,OH,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,42679,Midwest,,,,,
2002,OH,"Combined Heat and Power, Commercial Power",Total,7479,Midwest,,,,,
2002,OH,"Combined Heat and Power, Commercial Power",Coal,723,Midwest,,,,,
2002,OH,"Combined Heat and Power, Commercial Power",Natural Gas,5243,Midwest,,,,,
2002,OH,"Combined Heat and Power, Commercial Power",Petroleum,337,Midwest,,,,,
2002,OH,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,1176,Midwest,,,,,
2003,OH,Total Electric Power Industry,Total,146638128,Midwest,,,,,
2003,OH,Total Electric Power Industry,Coal,134769137,Midwest,,,,,
2003,OH,Total Electric Power Industry,Hydroelectric Conventional,510835,Midwest,,,,,
2003,OH,Total Electric Power Industry,Natural Gas,1793584,Midwest,,,,,
2003,OH,Total Electric Power Industry,Nuclear,8475016,Midwest,,,,,
2003,OH,Total Electric Power Industry,Other,26163,Midwest,,,,,
2003,OH,Total Electric Power Industry,Other Biomass,33300,Midwest,,,,,
2003,OH,Total Electric Power Industry,Other Gases,212523,Midwest,,,,,
2003,OH,Total Electric Power Industry,Petroleum,410153,Midwest,,,,,
2003,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,407417,Midwest,,,,,
2003,OH,"Electric Generators, Independent Power Producers",Total,6123786,Midwest,,,,,
2003,OH,"Electric Generators, Independent Power Producers",Coal,5001335,Midwest,,,,,
2003,OH,"Electric Generators, Independent Power Producers",Natural Gas,1080609,Midwest,,,,,
2003,OH,"Electric Generators, Independent Power Producers",Other Biomass,27184,Midwest,,,,,
2003,OH,"Electric Generators, Independent Power Producers",Petroleum,14658,Midwest,,,,,
2003,OH,"Electric Generators, Electric Utilities",Total,139086083,Midwest,,,,,
2003,OH,"Electric Generators, Electric Utilities",Coal,129255272,Midwest,,,,,
2003,OH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,510835,Midwest,,,,,
2003,OH,"Electric Generators, Electric Utilities",Natural Gas,456255,Midwest,,,,,
2003,OH,"Electric Generators, Electric Utilities",Nuclear,8475016,Midwest,,,,,
2003,OH,"Electric Generators, Electric Utilities",Petroleum,387257,Midwest,,,,,
2003,OH,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,1448,Midwest,,,,,
2003,OH,"Combined Heat and Power, Industrial Power",Total,1040665,Midwest,,,,,
2003,OH,"Combined Heat and Power, Industrial Power",Coal,511726,Midwest,,,,,
2003,OH,"Combined Heat and Power, Industrial Power",Natural Gas,43299,Midwest,,,,,
2003,OH,"Combined Heat and Power, Industrial Power",Other,26163,Midwest,,,,,
2003,OH,"Combined Heat and Power, Industrial Power",Other Biomass,6116,Midwest,,,,,
2003,OH,"Combined Heat and Power, Industrial Power",Other Gases,88439,Midwest,,,,,
2003,OH,"Combined Heat and Power, Industrial Power",Petroleum,8066,Midwest,,,,,
2003,OH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,356856,Midwest,,,,,
2003,OH,"Combined Heat and Power, Electric Power",Total,381549,Midwest,,,,,
2003,OH,"Combined Heat and Power, Electric Power",Natural Gas,208352,Midwest,,,,,
2003,OH,"Combined Heat and Power, Electric Power",Other Gases,124084,Midwest,,,,,
2003,OH,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,49113,Midwest,,,,,
2003,OH,"Combined Heat and Power, Commercial Power",Total,6045,Midwest,,,,,
2003,OH,"Combined Heat and Power, Commercial Power",Coal,804,Midwest,,,,,
2003,OH,"Combined Heat and Power, Commercial Power",Natural Gas,5068,Midwest,,,,,
2003,OH,"Combined Heat and Power, Commercial Power",Petroleum,173,Midwest,,,,,
2003,OH,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0,Midwest,,,,,
2004,OH,Total Electric Power Industry,Total,148345905,Midwest,,,,,
2004,OH,Total Electric Power Industry,Coal,128156782,Midwest,,,,,
2004,OH,Total Electric Power Industry,Hydroelectric Conventional,729876,Midwest,,,,,
2004,OH,Total Electric Power Industry,Natural Gas,1390995,Midwest,,,,,
2004,OH,Total Electric Power Industry,Nuclear,15950121,Midwest,,,,,
2004,OH,Total Electric Power Industry,Other,11,Midwest,,,,,
2004,OH,Total Electric Power Industry,Other Biomass,30069,Midwest,,,,,
2004,OH,Total Electric Power Industry,Other Gases,302063,Midwest,,,,,
2004,OH,Total Electric Power Industry,Petroleum,1388281,Midwest,,,,,
2004,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,397708,Midwest,,,,,
2004,OH,"Electric Generators, Independent Power Producers",Total,4699059,Midwest,,,,,
2004,OH,"Electric Generators, Independent Power Producers",Coal,3707990,Midwest,,,,,
2004,OH,"Electric Generators, Independent Power Producers",Natural Gas,939099,Midwest,,,,,
2004,OH,"Electric Generators, Independent Power Producers",Other Biomass,26368,Midwest,,,,,
2004,OH,"Electric Generators, Independent Power Producers",Petroleum,25602,Midwest,,,,,
2004,OH,"Electric Generators, Electric Utilities",Total,142305499,Midwest,,,,,
2004,OH,"Electric Generators, Electric Utilities",Coal,124004082,Midwest,,,,,
2004,OH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,729876,Midwest,,,,,
2004,OH,"Electric Generators, Electric Utilities",Natural Gas,266954,Midwest,,,,,
2004,OH,"Electric Generators, Electric Utilities",Nuclear,15950121,Midwest,,,,,
2004,OH,"Electric Generators, Electric Utilities",Petroleum,1354023,Midwest,,,,,
2004,OH,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,443,Midwest,,,,,
2004,OH,"Combined Heat and Power, Industrial Power",Total,1022053,Midwest,,,,,
2004,OH,"Combined Heat and Power, Industrial Power",Coal,444607,Midwest,,,,,
2004,OH,"Combined Heat and Power, Industrial Power",Natural Gas,34360,Midwest,,,,,
2004,OH,"Combined Heat and Power, Industrial Power",Other Biomass,3701,Midwest,,,,,
2004,OH,"Combined Heat and Power, Industrial Power",Other Gases,179207,Midwest,,,,,
2004,OH,"Combined Heat and Power, Industrial Power",Petroleum,8649,Midwest,,,,,
2004,OH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,351530,Midwest,,,,,
2004,OH,"Combined Heat and Power, Electric Power",Total,319134,Midwest,,,,,
