year,state,type,energySrc,amount,region
2007,AZ,"Electric Generators, Electric Utilities",Natural Gas,14325573,southwest
2007,AZ,"Electric Generators, Electric Utilities",Nuclear,26782391,southwest
2007,AZ,"Electric Generators, Electric Utilities",Other Biomass,28507,southwest
2007,AZ,"Electric Generators, Electric Utilities",Petroleum,46137,southwest
2007,AZ,"Electric Generators, Electric Utilities",Pumped Storage,125411,southwest
2007,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,8649,southwest
2007,AZ,"combined Heat and Power, Industrial Power",Total,382365,southwest
2007,AZ,"combined Heat and Power, Industrial Power",Coal,364128,southwest
2007,AZ,"combined Heat and Power, Industrial Power",Natural Gas,15241,southwest
2007,AZ,"combined Heat and Power, Industrial Power",Petroleum,2996,southwest
2007,AZ,"combined Heat and Power, Electric Power",Total,1853067,southwest
2007,AZ,"combined Heat and Power, Electric Power",Natural Gas,1853067,southwest
2007,AZ,"combined Heat and Power, Commercial Power",Total,70600,southwest
2007,AZ,"combined Heat and Power, Commercial Power",Natural Gas,65975,southwest
2007,AZ,"combined Heat and Power, Commercial Power",Other Biomass,4483,southwest
2007,AZ,"combined Heat and Power, Commercial Power",Petroleum,143,southwest
2008,AZ,Total Electric Power Industry,Total,119459172,southwest
2008,AZ,Total Electric Power Industry,Coal,43840260,southwest
2008,AZ,Total Electric Power Industry,Hydroelectric Conventional,7285902,southwest
2008,AZ,Total Electric Power Industry,Natural Gas,38822429,southwest
2008,AZ,Total Electric Power Industry,Nuclear,29250496,southwest
2008,AZ,Total Electric Power Industry,Other Biomass,22986,southwest
2008,AZ,Total Electric Power Industry,Petroleum,51897,southwest
2008,AZ,Total Electric Power Industry,Pumped Storage,94530,southwest
2008,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,14724,southwest
2008,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,75947,southwest
2008,AZ,"Electric Generators, Independent Power Producers",Total,24216673,southwest
2008,AZ,"Electric Generators, Independent Power Producers",Natural Gas,24140726,southwest
2008,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,75947,southwest
2008,AZ,"Electric Generators, Electric Utilities",Total,94452931,southwest
2008,AZ,"Electric Generators, Electric Utilities",Coal,43505012,southwest
2008,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,7285902,southwest
2008,AZ,"Electric Generators, Electric Utilities",Natural Gas,14234893,southwest
2008,AZ,"Electric Generators, Electric Utilities",Nuclear,29250496,southwest
2008,AZ,"Electric Generators, Electric Utilities",Other Biomass,19050,southwest
2008,AZ,"Electric Generators, Electric Utilities",Petroleum,48324,southwest
2008,AZ,"Electric Generators, Electric Utilities",Pumped Storage,94530,southwest
2008,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,14724,southwest
2008,AZ,"combined Heat and Power, Industrial Power",Total,349910,southwest
2008,AZ,"combined Heat and Power, Industrial Power",Coal,335248,southwest
2008,AZ,"combined Heat and Power, Industrial Power",Natural Gas,11096,southwest
2008,AZ,"combined Heat and Power, Industrial Power",Petroleum,3566,southwest
2008,AZ,"combined Heat and Power, Electric Power",Total,370153,southwest
2008,AZ,"combined Heat and Power, Electric Power",Natural Gas,370153,southwest
2008,AZ,"combined Heat and Power, Commercial Power",Total,69505,southwest
2008,AZ,"combined Heat and Power, Commercial Power",Natural Gas,65561,southwest
2008,AZ,"combined Heat and Power, Commercial Power",Other Biomass,3936,southwest
2008,AZ,"combined Heat and Power, Commercial Power",Petroleum,8,southwest
2009,AZ,Total Electric Power Industry,Total,111971250,southwest
2009,AZ,Total Electric Power Industry,Coal,39706817,southwest
2009,AZ,Total Electric Power Industry,Hydroelectric Conventional,6427345,southwest
2009,AZ,Total Electric Power Industry,Natural Gas,34739170,southwest
2009,AZ,Total Electric Power Industry,Nuclear,30661851,southwest
2009,AZ,Total Electric Power Industry,Other,1567,southwest
2009,AZ,Total Electric Power Industry,Other Biomass,21990,southwest
2009,AZ,Total Electric Power Industry,Petroleum,62699,southwest
2009,AZ,Total Electric Power Industry,Pumped Storage,169480,southwest
2009,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,14145,southwest
2009,AZ,Total Electric Power Industry,Wind,29545,southwest
2009,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,136641,southwest
2009,AZ,"Electric Generators, Independent Power Producers",Total,21713272,southwest
2009,AZ,"Electric Generators, Independent Power Producers",Natural Gas,21545518,southwest
2009,AZ,"Electric Generators, Independent Power Producers",Other,1567,southwest
2009,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,0,southwest
2009,AZ,"Electric Generators, Independent Power Producers",Wind,29545,southwest
2009,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,136641,southwest
2009,AZ,"Electric Generators, Electric Utilities",Total,89640192,southwest
2009,AZ,"Electric Generators, Electric Utilities",Coal,39464060,southwest
2009,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,6427345,southwest
2009,AZ,"Electric Generators, Electric Utilities",Natural Gas,12823631,southwest
2009,AZ,"Electric Generators, Electric Utilities",Nuclear,30661851,southwest
2009,AZ,"Electric Generators, Electric Utilities",Other Biomass,18299,southwest
2009,AZ,"Electric Generators, Electric Utilities",Petroleum,61381,southwest
2009,AZ,"Electric Generators, Electric Utilities",Pumped Storage,169480,southwest
2009,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,14145,southwest
2009,AZ,"combined Heat and Power, Industrial Power",Total,244801,southwest
2009,AZ,"combined Heat and Power, Industrial Power",Coal,242757,southwest
2009,AZ,"combined Heat and Power, Industrial Power",Natural Gas,828,southwest
2009,AZ,"combined Heat and Power, Industrial Power",Petroleum,1216,southwest
2009,AZ,"combined Heat and Power, Electric Power",Total,301143,southwest
2009,AZ,"combined Heat and Power, Electric Power",Natural Gas,301143,southwest
2009,AZ,"combined Heat and Power, Commercial Power",Total,71842,southwest
2009,AZ,"combined Heat and Power, Commercial Power",Natural Gas,68049,southwest
2009,AZ,"combined Heat and Power, Commercial Power",Other Biomass,3691,southwest
2009,AZ,"combined Heat and Power, Commercial Power",Petroleum,102,southwest
2010,AZ,Total Electric Power Industry,Total,111750957,southwest
2010,AZ,Total Electric Power Industry,Coal,43643807,southwest
2010,AZ,Total Electric Power Industry,Hydroelectric Conventional,6622160,southwest
2010,AZ,Total Electric Power Industry,Natural Gas,29675942,southwest
2010,AZ,Total Electric Power Industry,Nuclear,31199935,southwest
2010,AZ,Total Electric Power Industry,Other,14742,southwest
2010,AZ,Total Electric Power Industry,Other Biomass,28411,southwest
2010,AZ,Total Electric Power Industry,Petroleum,66434,southwest
2010,AZ,Total Electric Power Industry,Pumped Storage,209030,southwest
2010,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,15754,southwest
2010,AZ,Total Electric Power Industry,Wind,134916,southwest
2010,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,139826,southwest
2010,AZ,"Electric Generators, Independent Power Producers",Total,19953866,southwest
2010,AZ,"Electric Generators, Independent Power Producers",Natural Gas,19661194,southwest
2010,AZ,"Electric Generators, Independent Power Producers",Other,14742,southwest
2010,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3188,southwest
2010,AZ,"Electric Generators, Independent Power Producers",Wind,134916,southwest
2010,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,139826,southwest
2010,AZ,"Electric Generators, Electric Utilities",Total,91232664,southwest
2010,AZ,"Electric Generators, Electric Utilities",Coal,43347748,southwest
2010,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,6622160,southwest
2010,AZ,"Electric Generators, Electric Utilities",Natural Gas,9753402,southwest
2010,AZ,"Electric Generators, Electric Utilities",Nuclear,31199935,southwest
2010,AZ,"Electric Generators, Electric Utilities",Other Biomass,24384,southwest
2010,AZ,"Electric Generators, Electric Utilities",Petroleum,63439,southwest
2010,AZ,"Electric Generators, Electric Utilities",Pumped Storage,209030,southwest
2010,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,12566,southwest
2010,AZ,"combined Heat and Power, Industrial Power",Total,304160,southwest
2010,AZ,"combined Heat and Power, Industrial Power",Coal,296059,southwest
2010,AZ,"combined Heat and Power, Industrial Power",Natural Gas,5153,southwest
2010,AZ,"combined Heat and Power, Industrial Power",Petroleum,2948,southwest
2010,AZ,"combined Heat and Power, Electric Power",Total,187909,southwest
2010,AZ,"combined Heat and Power, Electric Power",Natural Gas,187909,southwest
2010,AZ,"combined Heat and Power, Commercial Power",Total,72359,southwest
2010,AZ,"combined Heat and Power, Commercial Power",Natural Gas,68284,southwest
2010,AZ,"combined Heat and Power, Commercial Power",Other Biomass,4027,southwest
2010,AZ,"combined Heat and Power, Commercial Power",Petroleum,48,southwest
2011,AZ,Total Electric Power Industry,Total,108125356.89,southwest
2011,AZ,Total Electric Power Industry,Coal,43702296.69,southwest
2011,AZ,Total Electric Power Industry,Hydroelectric Conventional,9174092,southwest
2011,AZ,Total Electric Power Industry,Natural Gas,23252699.58,southwest
2011,AZ,Total Electric Power Industry,Nuclear,31277863,southwest
2011,AZ,Total Electric Power Industry,Other,14754.49,southwest
2011,AZ,Total Electric Power Industry,Other Biomass,46833.58,southwest
2011,AZ,Total Electric Power Industry,Petroleum,53245.27,southwest
2011,AZ,Total Electric Power Industry,Pumped Storage,121019,southwest
2011,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,83348.78,southwest
2011,AZ,Total Electric Power Industry,Wind,255579,southwest
2011,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,143625.5,southwest
2011,AZ,"Electric Generators, Independent Power Producers",Total,13616317.04,southwest
2011,AZ,"Electric Generators, Independent Power Producers",Natural Gas,13144259.27,southwest
2011,AZ,"Electric Generators, Independent Power Producers",Other,14754.49,southwest
2011,AZ,"Electric Generators, Independent Power Producers",Other Biomass,17861,southwest
2011,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,40237.78,southwest
2011,AZ,"Electric Generators, Independent Power Producers",Wind,255579,southwest
2011,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,143625.5,southwest
2011,AZ,"Electric Generators, Electric Utilities",Total,94061752,southwest
2011,AZ,"Electric Generators, Electric Utilities",Coal,43411764.87,southwest
2011,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,9174092,southwest
2011,AZ,"Electric Generators, Electric Utilities",Natural Gas,9960238.06,southwest
2011,AZ,"Electric Generators, Electric Utilities",Nuclear,31277863,southwest
2011,AZ,"Electric Generators, Electric Utilities",Other Biomass,24203,southwest
2011,AZ,"Electric Generators, Electric Utilities",Petroleum,51525.07,southwest
2011,AZ,"Electric Generators, Electric Utilities",Pumped Storage,121019,southwest
2011,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,41047,southwest
2011,AZ,"combined Heat and Power, Industrial Power",Total,296156.51,southwest
2011,AZ,"combined Heat and Power, Industrial Power",Coal,290531.82,southwest
2011,AZ,"combined Heat and Power, Industrial Power",Natural Gas,3974.68,southwest
2011,AZ,"combined Heat and Power, Industrial Power",Petroleum,1650.02,southwest
2011,AZ,"combined Heat and Power, Electric Power",Total,82838,southwest
2011,AZ,"combined Heat and Power, Electric Power",Natural Gas,82838,southwest
2011,AZ,"combined Heat and Power, Commercial Power",Total,68293.34,southwest
2011,AZ,"combined Heat and Power, Commercial Power",Natural Gas,61389.58,southwest
2011,AZ,"combined Heat and Power, Commercial Power",Other Biomass,4769.58,southwest
2011,AZ,"combined Heat and Power, Commercial Power",Petroleum,70.18,southwest
2011,AZ,"combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,2064,southwest
2012,AZ,Total Electric Power Industry,Total,110904994,southwest
2012,AZ,Total Electric Power Industry,Coal,40115665,southwest
2012,AZ,Total Electric Power Industry,Pumped Storage,79445,southwest
2012,AZ,Total Electric Power Industry,Hydroelectric Conventional,6716934,southwest
2012,AZ,Total Electric Power Industry,Natural Gas,30295010,southwest
2012,AZ,Total Electric Power Industry,Nuclear,31933916,southwest
2012,AZ,Total Electric Power Industry,Other,24459,southwest
2012,AZ,Total Electric Power Industry,Petroleum,41912,southwest
2012,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,955443,southwest
2012,AZ,Total Electric Power Industry,Other Biomass,53872,southwest
2012,AZ,Total Electric Power Industry,Wind,531640,southwest
2012,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,156697,southwest
2012,AZ,"combined Heat and Power, Industrial Power",Total,192852,southwest
2012,AZ,"combined Heat and Power, Industrial Power",Coal,185179,southwest
2012,AZ,"combined Heat and Power, Industrial Power",Natural Gas,6602,southwest
2012,AZ,"combined Heat and Power, Industrial Power",Petroleum,1071,southwest
2012,AZ,"combined Heat and Power, Commercial Power",Total,120974,southwest
2012,AZ,"combined Heat and Power, Commercial Power",Natural Gas,113232,southwest
2012,AZ,"combined Heat and Power, Commercial Power",Petroleum,45,southwest
2012,AZ,"combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,4418,southwest
2012,AZ,"combined Heat and Power, Commercial Power",Other Biomass,3279,southwest
2012,AZ,"combined Heat and Power, Electric Power",Total,83912,southwest
2012,AZ,"combined Heat and Power, Electric Power",Natural Gas,83912,southwest
2012,AZ,"Electric Generators, Independent Power Producers",Total,17707505,southwest
2012,AZ,"Electric Generators, Independent Power Producers",Natural Gas,16180688,southwest
2012,AZ,"Electric Generators, Independent Power Producers",Other,24459,southwest
